userId,category,avg_bill
b84c2305-27c8-4d35-99c7-3d677c9efa57,fruits,525.0
8d66a5e3-18b2-4802-987f-3cc9dd3080e7,fish,1026.0
26e76243-a574-401a-85bb-5aa176588e82,sweets,14.0
0ad7d8cb-510d-48df-a3de-e617bea8629d,sweets,160.0
356376ac-e3ea-41fb-923e-7b4b761351a6,meat,
53a97825-6274-4ee0-980b-6eed760cc03a,vegetables,588.0
e1d57558-7375-4ab0-8081-c60ae4f4c44f,fish,0.0
f4cee035-7308-419c-bb82-718951648f74,alcohol,-10.0
02bde327-2d91-450f-9978-0c8945fdf687,vegetables,126.0
f42bbdbe-9326-4c5d-9d3c-bc9f30007326,meat,264.0
c23d3fcf-052a-4099-9031-026aa86c7315,meat,
719b55d2-c7d7-4e82-b048-bebfa2405bf1,fish,0.0
69f247af-0cbf-4d20-a65b-8f48a0443306,other,283.0
e9a00af7-932e-40e3-80e6-2ae8694fd0d6,sweets,42.0
34f03e2d-c8a5-4655-8b1d-b1c236f87251,fruits,0.0
b32c42b7-6443-42b1-bfc9-419c3532993b,other,876.0
6b49924f-9882-41d3-817d-d415d103e005,fish,0.0
b956e57f-4d8c-4858-b830-209556eb182b,vegetables,588.0
430a5fcb-7383-4f00-89bd-4e7f3e7348c6,alcohol,687.0
5a04062f-6118-44fd-92df-fd0cd45dee84,alcohol,856.0
58e886bf-b6a9-4a45-946c-6b80ead798ff,fish,216.0
070bb067-9750-4416-b431-039ce1adcbbd,vegetables,1863.0
9ec1bc5e-e7a3-4bbc-8258-fe35696a3c78,other,3.0
f42bbdbe-9326-4c5d-9d3c-bc9f30007326,sweets,21.0
81c2f520-5440-42fc-bf94-a884c911bf0c,alcohol,1057.0
bf368906-ac52-4cc9-b8d4-6831ec391746,other,830.0
cd4c1e56-ad0d-40e1-9755-cd9244bbf116,other,386.0
e57a60f4-5adc-4f30-8485-2efa6c721782,fruits,315.0
a75f60e9-4398-49f2-89af-be1886ea27be,fish,162.0
e408608e-0d54-488d-9460-5d0cfe6be64f,fruits,30.0
30d22831-8161-426f-903f-e97d9dc65a5e,sweets,185.0
5a5f2ee5-57e9-4bc4-a8d2-5a045c0304aa,fruits,285.0
87418973-16a8-4191-8794-aa52f7347f4f,meat,
a1d274f0-03b7-4b39-92a5-3dcbca946a0b,alcohol,688.0
5134dd7d-6c06-4c90-9391-64c96b3a2ac4,alcohol,1749.0
00bd1462-e1d2-46f9-99cd-eec2df4adc93,sweets,218.0
f6227f28-5fda-4762-b437-a941dfefa4f1,alcohol,787.0
984ce2a0-da5c-4f8a-8d2f-7a4df1c74ff8,fruits,1500.0
91e9d3ae-fb7b-4bde-ac9e-9103abe834d3,vegetables,42.0
49417fcc-6634-4a89-9344-74f0052436a0,vegetables,277.0
93cc7131-6a15-4a7c-8ba1-ae322016e94c,other,953.0
b531002c-60d5-43b3-85d8-941109b2b36a,sweets,60.0
6c55e48b-0a78-4823-a0dd-f740cdbeb9fd,alcohol,1579.0
7d49c44b-4e14-4ac0-b4c2-b7731da5efff,alcohol,926.0
7ec67b73-ee64-4027-8c44-ca57bd59fd43,vegetables,0.0
42244ada-1fee-4c14-853b-39293887b229,alcohol,-10.0
d0f0e046-83ea-4c7e-a6b7-aa9e1c23fa30,vegetables,42.0
414b3401-8092-4da6-939a-c541911dc942,fruits,270.0
d14c2e15-fef9-4fe3-bef1-478350d1ebfb,alcohol,1007.0
b15dd146-ee04-4d2c-a7c9-f6bc97a1b7a3,alcohol,978.0
9bfe3ba4-f1e3-4ae3-b6fb-91b00ca67ab4,other,416.0
12808a14-12c5-4895-9667-c38b731ae543,sweets,14.0
8f0f3d72-3ab3-4fcf-98b9-11709dd07ee5,fish,540.0
df214c76-b257-4e42-a5b3-4e5429383aba,fish,108.0
cf4fc907-4ea3-421e-960d-550be86a330e,fruits,120.0
84fa371a-50f5-49a1-88a9-82bfda7b7e74,fruits,2130.0
6a490957-203c-4057-8acc-fedcea0921f7,other,1382.0
9eb8120d-faeb-461e-97b9-a81a8aa94cc5,fruits,630.0
74a5c911-6d17-4f89-bf7c-b91b9d902b3a,other,945.0
fa32e86e-209f-4f24-950e-2325df67f540,sweets,14.0
1edac290-0a8b-4c4e-abfd-b4367538f49a,meat,
6f416b51-ba06-4448-ab78-8fa1f87fe867,sweets,0.0
ad54c978-93b9-4956-a930-3bea6a60ebd9,fruits,0.0
39eebc3f-6f4a-4b4c-904c-1e1ac15b6bf8,meat,36.0
bb374163-a4f0-4407-b35e-2a1c1cc84810,fruits,525.0
06dc609e-bd03-4405-af8a-82e3abc48216,vegetables,902.0
c975b1a3-57d5-461b-ae4c-ba205612ff69,fish,1512.0
73cc7779-dcb0-4cdb-bd9e-5008aaaf2cda,fish,0.0
69d41aa9-26b6-4cf6-b05d-60fc951bafc1,other,420.0
827c6158-70b8-4d8c-aaf1-d11bf851a6af,other,453.0
7065e026-0076-446c-9dfb-c3e46f266047,fish,108.0
ba29ec38-89ef-4f3d-ab54-579102069f8a,other,39.0
2863f14d-8718-4774-811e-4d36499276ff,other,1530.0
9658d7e5-df86-4455-9b52-db098d5511a0,fruits,750.0
35d48bd9-01ac-4562-8974-813cff2189e9,other,16.0
f2ef38db-d73d-43af-b5e9-c6e8bede0ce5,meat,72.0
7f1a3e12-3c2c-4f9a-9d0b-f3d9d3fa28c3,alcohol,885.0
6665134d-3ff0-4155-b06a-e394ca07d577,meat,477.0
2f9df341-550d-4bab-91ec-b651288f6191,meat,324.0
142c777f-9bd0-43e7-966b-c0accb95e4c5,alcohol,513.0
b8533d9a-c639-44e4-856f-f3df80c39dbb,fish,1076.0
754770cd-38e9-4193-8f52-6d4f070e0e66,sweets,15.0
dcb59239-ec63-47c9-b0de-0a59c307acc7,fish,648.0
1026ae14-d8a3-4fa7-8404-55c45eebb079,alcohol,1038.0
8209c2b9-4416-4a6e-a0a3-14b15a8cfb8b,vegetables,588.0
00be7cbc-ede9-4be5-80c0-d2bcfc1d3988,sweets,268.0
65b80f46-56db-4827-b70d-d2dac202e7e1,alcohol,-10.0
81b8c01d-acde-42cb-bd4e-10a5f7ab8a45,other,11.0
22786553-5b89-42a4-a7ed-8ef9ccc949de,alcohol,750.0
459d9004-c970-4c0c-bc8d-6cbd5c1a678b,sweets,133.0
58914598-48d1-418a-a602-0cd0b232ee2b,meat,225.0
d58bee14-770d-4104-ae10-5b57caafebf5,fish,2808.0
3d4bcf5e-11d8-41cc-b16a-e79e350edbca,fruits,0.0
b41e2bbe-23b5-4ada-9fef-738eda260503,other,256.0
06b24ebe-deae-46ee-a1ec-838b4cf095df,alcohol,650.0
2443a4d2-0ca0-4a97-8a6e-1fc5d8ab956b,alcohol,1292.0
4c2661f2-dfaf-415c-b10b-d281bd0b481e,fish,1512.0
8b0ffe6e-d822-4ce8-bcfa-2cb4c605cfde,fish,1242.0
7a0ed2b5-96de-4f2f-89dd-dd7537425372,vegetables,893.0
8cde84e3-70e3-44b3-b1af-c4e32fdef2da,vegetables,336.0
ee01c414-d138-4af3-83a2-38cb12b90953,alcohol,831.0
d0774367-f420-4a5e-a5cc-40391446f4cf,vegetables,2202.0
5646f789-b7a6-4bde-aa14-e17a4dfde5da,fish,1032.0
d09b1c2d-52c3-46ed-8273-3c81e6c38be2,sweets,50.0
a4e78476-8c20-48e7-93c0-448524a9b478,alcohol,1158.0
dc7f1d19-ae98-43a0-8054-098ba633944d,fruits,870.0
5bac8b76-6dbf-4f0c-85ef-a978d424422b,meat,387.0
05ea2d8b-52d6-4b02-8fa9-f64ba51bf736,fish,432.0
c3595475-3927-462c-bebc-af949366fe1a,fruits,315.0
f202e138-3ab9-44ee-9ade-0b039bdb62be,sweets,308.0
620268c3-f3e5-4358-b61d-cdb0c2af16f5,other,1265.0
f20a0795-56ab-4d1a-8ee7-8db287fc7a7d,sweets,275.0
fa58b4a9-a036-423a-b469-6a675f00ae24,alcohol,1069.0
9abd7af9-0a8f-43b2-aaa7-de60c0a9a1ea,alcohol,1317.0
aa460c07-e33e-47fa-9a40-2584cad6a4e2,other,141.0
a1879a93-eb3a-4f2b-ab9e-f218806987cf,alcohol,-10.0
b8ddb33d-ec33-4529-a126-f45ceb8815e9,meat,291.0
eaf25173-6870-47f4-ae4b-89f479161c71,vegetables,1278.0
2171d24d-3e4f-42e1-b0cb-38100f247398,meat,18.0
9e94e149-1100-4c86-aed5-ffdb8b7e1acf,vegetables,893.0
bd16afbd-99c8-4395-a6f7-d79843de7330,meat,90.0
ca2c184e-9b1d-419a-928b-5cfbbf894240,sweets,270.0
3527da3d-6a91-4daa-810c-734a7e9457b5,alcohol,464.0
78da266b-4a7b-4cfa-9162-d86bfd304a9b,fruits,0.0
38ffa0c7-e194-460a-913a-5318d5f14c25,alcohol,1018.0
faefc32d-b0bb-45a1-979b-afb2d3c6c9c8,other,551.0
a8238957-c673-481b-902f-84f06ea4d297,alcohol,-10.0
ab7cf0b2-32d5-4787-aeac-1508a4b34c8d,meat,0.0
fb8244e4-099e-4c6b-a439-36769716db40,alcohol,1277.0
6fc2e4a1-2ad2-4661-a89f-103c0c038a76,alcohol,-10.0
0a96a782-3785-49a2-a07c-8fb3ea5b29ce,sweets,5.0
543f6255-dd69-4465-8e64-1c88009e1135,meat,231.0
ac5a46db-4233-45e4-ba29-321ce307b2ff,meat,63.0
5bd0c907-62bb-4c1b-b6fe-0fe038d195bf,fruits,405.0
38a5199e-d015-4f92-9d73-ffb840b7a069,sweets,0.0
c94dd21a-aecc-4fc1-abc6-5adc211feb93,vegetables,168.0
daf88097-c71e-481f-aa62-96798c00c3c3,sweets,56.0
b56b9fdd-2d52-4769-bf03-e025502d2ccf,fish,0.0
64760147-527f-4d7c-a121-0f65ac277ac8,meat,162.0
e8266e20-114e-4289-866b-98b50f260c81,alcohol,726.0
b6935f88-db3c-4060-a54d-9d055bed8f4b,alcohol,567.0
7419fc0f-3d29-4a1c-8b03-c6f676b96140,other,11.0
8cde84e3-70e3-44b3-b1af-c4e32fdef2da,fish,0.0
23e0825d-ff85-4437-af1a-c26c08b45f08,sweets,12.0
aed5b82f-eb51-4811-ac85-f5df52a4a371,sweets,387.0
8568db7f-c889-41c1-8fd8-876e9d79c282,other,984.0
9caf507e-d05f-442c-8dd1-6b0a97728169,fruits,525.0
0a96a782-3785-49a2-a07c-8fb3ea5b29ce,meat,162.0
8c131a6e-e9ea-4c62-93bb-8182731ab361,meat,54.0
6c26e908-88b0-4a08-959b-fbeae12f8931,vegetables,462.0
e0a40c58-b799-4bd0-a30b-edcf2afdb784,alcohol,1148.0
e006fd19-a6dc-48d8-a14b-11ed90f12677,meat,126.0
db71d334-ccae-4088-ba82-fe9c3962eb78,fruits,45.0
87418973-16a8-4191-8794-aa52f7347f4f,vegetables,800.0
6e05df5d-e7e1-44c7-ab72-3c2bfbc2f507,meat,18.0
053651ee-c2b4-4b78-9afc-7eea80f5dd4b,fish,108.0
06b358ad-f804-49a4-93ec-cd65eb2a0076,fish,1632.0
2014d2ca-2a61-463d-9a45-e89bfa4d0805,vegetables,2160.0
d5be3349-266f-49b2-bae3-916e3a3ded04,sweets,168.0
01cd9381-70ec-41f6-b760-4be7634932d0,fruits,165.0
b93b358f-d0f0-415b-b20e-f818812eaccf,alcohol,1197.0
43120d14-3e81-47a2-970b-3f3c99a4d947,alcohol,574.0
6d3e81fd-6598-48df-a401-18489ae87fa1,fish,162.0
b78534e7-e32e-4e98-b691-532caee77d9f,vegetables,1355.0
930535b8-c99f-48e5-b79f-0cc0f8f22351,other,1783.0
71a69e40-d457-46cc-a80b-de62978becd8,meat,153.0
6ac86f17-f812-4ba7-892d-4df571e79096,fish,108.0
f45c1ea0-9d08-4bdb-b5f8-ea2d1315474c,vegetables,1724.0
6700f730-b236-4051-bfeb-8c28d56facff,vegetables,294.0
da6771f0-c28f-4581-9fe6-77464ffa5b29,sweets,189.0
c22cac46-6fb4-41bc-8679-63839fd80ded,fruits,165.0
f1b30204-1b83-4b48-ad25-1d97b6d7dd29,vegetables,0.0
19733548-3a73-42ae-8520-cf2a80e61ba8,fish,1512.0
225d0562-f19e-4bf3-9391-30df15f7ff89,vegetables,0.0
f0b0f305-4adc-4d87-826d-2261ae92d7ec,other,25.0
1cd89d3f-c8e2-4dea-ae6a-e69176ce30fc,alcohol,725.0
d17375b1-adfd-45be-9b8e-c3c13fed8f4a,vegetables,1185.0
a05c8bd3-2cfa-4664-a35e-59b7f0250f1d,vegetables,338.0
6b49924f-9882-41d3-817d-d415d103e005,sweets,0.0
ec972e07-2c38-4218-95bf-887197265a50,vegetables,2129.0
e2ee376a-cdc8-4086-b07d-c97f28ff161d,fish,2283.0
f4c8b392-5f59-45c1-85dd-5d5f465db383,fruits,450.0
c0d80efb-e6f1-4c60-ad4b-62b3736b1951,other,1.0
f24e8f9a-b681-4101-a96b-62362c5fda15,alcohol,-10.0
a13021fb-a8c4-4791-97fb-b5d327174004,sweets,10.0
21588e2a-1bd7-4138-97d9-eff4dd0942ef,alcohol,-10.0
6c55e48b-0a78-4823-a0dd-f740cdbeb9fd,other,1586.0
5d87f802-e841-4d76-bfbc-96cc1925ac2a,meat,117.0
f5026153-461f-4081-9564-33a26dc71b8e,vegetables,126.0
2fa27c10-43c6-4f66-9742-fc139d66fc95,sweets,250.0
b956e57f-4d8c-4858-b830-209556eb182b,other,20.0
42402693-e2f4-4f75-84c5-5c9321ae078a,vegetables,385.0
4c3120ff-da70-4415-823d-e73b1d3d8261,other,1258.0
a36ef2ea-de0f-44f7-85d3-55a25357da4a,sweets,387.0
8ebd3a6d-9154-4cd2-96e8-3edb65b0ea2b,meat,72.0
7c67dcb8-59ef-482c-894a-02977072e5b7,other,34.0
a39c23ad-5422-4af2-ac17-1e0d70061ec0,fish,1224.0
e61acdea-3fcb-4b1a-be5f-fb6a59a53b82,other,11.0
d6a26567-0c0c-4675-af13-85d47d88813a,meat,27.0
d84fe322-967c-43d0-8040-6e5f37257876,other,17.0
04c7a353-b4db-423b-a883-403f2b0dd26f,sweets,0.0
6685cab1-c152-4f54-908f-70ce9cabe596,vegetables,1790.0
b67e6c2c-82ea-4172-ad45-4c92bb1a116f,vegetables,385.0
cd4b4dd2-509f-4536-9684-5fe9990f7f3e,alcohol,899.0
b6cd0596-bbfe-4822-ba1f-174e5488d21c,sweets,36.0
797be4e5-25b8-4ab2-8e04-05c86f4dfe4c,meat,0.0
dc1bd21a-db1d-44fc-8629-6a7791a5db30,sweets,18.0
f6e58504-f118-441d-aacc-e29fa3976db8,alcohol,908.0
02769b19-9fd6-466c-90f2-7119367e11e0,alcohol,698.0
7e136743-2b4c-41e2-86c2-091b8ac0500a,other,685.0
dc7f1d19-ae98-43a0-8054-098ba633944d,fish,216.0
61df12df-e73b-4b13-b192-a01d120f2459,fruits,15.0
43754347-fd74-4602-9ece-535ffaef6fdb,other,436.0
9fb5a812-4332-4099-b7cb-911450c02869,fruits,0.0
142c777f-9bd0-43e7-966b-c0accb95e4c5,fruits,60.0
72f24891-f940-49e0-b011-3319ff6ab20a,fish,1488.0
d720e23b-9d64-4b33-9daf-1866e22608fb,other,498.0
9368aa3a-3fec-43dd-89c4-ec9c82fbc939,meat,
2916af69-4ba1-4b51-ae2b-0aa525011b6f,vegetables,677.0
f2b3abb7-2527-4834-8076-ad18a21ca06c,other,1.0
013d0b84-2c7a-4773-8041-58716058cb88,fruits,435.0
9ffb555a-2dcb-4c81-86af-1b2a4bcadb23,alcohol,481.0
5b16f7ab-79f1-4fcc-98d5-4066af7db549,sweets,7.0
671e14c8-5077-4386-bbeb-a775e3a84edc,vegetables,126.0
22a42ebf-fb01-422f-bf17-568ad05a02d4,alcohol,-10.0
af807910-603f-4de9-b029-879c6d0687af,fruits,120.0
1e8b4b72-4eac-4a1d-8c71-cddda218bf6a,other,1654.0
0b888dd1-1756-4fe7-a7fb-40e852b77c95,fish,2814.0
7abc943b-7e41-4b3e-b416-065983734afe,fruits,90.0
b3a46f60-57da-4b00-bde4-3aab62cc7f36,vegetables,1632.0
2e32343a-fc42-4c26-b584-b0d6b46a6f9f,fish,216.0
f06b5bac-88b5-49f6-b5cb-1d683afa02f3,vegetables,246.0
72beca1b-e722-431b-84be-ff4d1fb809f5,fruits,0.0
b127f9f4-5116-46eb-a5af-43bb2c924123,vegetables,462.0
0a320024-726a-4760-b833-1eb7b25e2725,meat,387.0
be396727-3a1d-441f-af01-f9b5656fe868,fish,54.0
c478f59a-e71f-4940-be0c-a16cecf273d4,fruits,2885.0
20556874-f90d-4996-b89b-ed2904025fe3,fruits,675.0
52ee5b80-553b-46fa-8802-810ad0e30be1,meat,549.0
550afa37-33d5-4f50-b8de-e4a8bff92d31,sweets,0.0
6e05df5d-e7e1-44c7-ab72-3c2bfbc2f507,vegetables,308.0
a8039955-5801-4fcb-8795-84d4ab61b6fd,alcohol,-10.0
6488ace8-5ce7-4cc7-90ee-10044e7f120b,meat,108.0
ca9d4241-e722-4cb9-af41-16f935e3a1d9,fish,54.0
ed791992-0771-4dc1-9154-65bc3be23a6d,fish,1713.0
3e5e45d7-d71d-438c-80e8-5f729332efe2,vegetables,126.0
1e2c5ce6-b525-487e-980c-e530359d2fd7,fruits,60.0
943c4dfd-dde7-498d-ac02-926a9e16192d,fruits,210.0
37232098-83f3-45f2-a563-d2a858a35afd,sweets,20.0
848c8586-e472-4200-94b2-257e401a236f,fruits,30.0
0bc14633-7bcf-4ba6-be0f-8a85ab18c9e7,fruits,570.0
e365bc40-f959-4683-a7b1-bfb48d8dedb1,sweets,14.0
e64fdf70-5730-4a90-a8da-fc4e9f1dede1,other,4.0
3d06d90e-e0a9-4d75-9195-dbed8ecb278c,fish,216.0
07f4263c-f881-4ec5-8097-6a6bbe41d7ca,other,704.0
5646f789-b7a6-4bde-aa14-e17a4dfde5da,meat,
8ea037c0-0f1d-47a5-852b-e5ddab7165e6,fish,702.0
72685228-84c7-4709-a248-6e3259b47763,alcohol,1086.0
cdbb99a3-489a-4eb4-9689-8d76be9ea73d,fish,0.0
f3edca74-86ea-4ab1-a108-d377036dd414,vegetables,168.0
8cc9aacc-9908-4d70-a32e-030e1d7fc0e0,fish,0.0
102ce737-b88b-4d79-a144-18c6d0aa0ed8,other,1677.0
24b9d4d2-c0f5-45d4-8f53-2a5ca64ef433,fruits,1575.0
89c5d31d-2e68-497b-80c4-dd4b5578aee2,sweets,0.0
dc7b21b5-dc97-40e1-a96c-95dcacd6234e,other,24.0
b8e037b9-14e0-4352-92b5-2d0b7289ea50,other,446.0
fb893c64-56f5-4afb-ad45-0c4b69b54c53,fish,216.0
1e4101d1-5662-41dd-96ad-29b8cd6459c6,sweets,32.0
b8533d9a-c639-44e4-856f-f3df80c39dbb,vegetables,800.0
61df12df-e73b-4b13-b192-a01d120f2459,vegetables,126.0
78b1b1e7-0098-40e6-845c-026fea6cdb7d,fruits,570.0
2002cfc4-89a3-4e63-8f60-d2039936f831,fish,1346.0
83a3a680-7de5-4ac3-a847-c2b2a4b10dad,alcohol,986.0
17158a37-9535-42ba-abf4-f8dc7c39c510,alcohol,872.0
48e79cc8-9928-48f8-9132-b70c1b3d0a11,vegetables,0.0
ce828988-5e99-4ae6-b730-19f69efd6bca,fruits,270.0
6e3e24aa-c647-4dc3-842d-a9373ecd122f,meat,54.0
c7b02544-2e92-4b9e-ae99-fe94780384c7,alcohol,811.0
b0281591-000b-4579-bfb4-2ad4c807ffb0,fruits,2555.0
64d41bd2-1157-4ef4-9c6a-84a52fd0cb15,fish,108.0
d3caf18f-c90e-49fd-acca-918a10a4b357,meat,126.0
2e132cbe-a590-47d7-a640-27639b35d6dd,meat,54.0
d776c9a1-c7b1-4361-83ef-54cb7e5666e7,other,332.0
d1102ad9-f27f-4389-8eae-3f6695eccd2c,meat,108.0
28b361e9-06b5-4ae4-8cbe-190591c01dae,meat,240.0
65746b81-dd62-4c3e-9d2b-73c1dc37879a,vegetables,1062.0
2068fcb7-b67e-4631-9bc8-5ded6eb72dba,other,36.0
cdad09d0-4717-4521-9fdb-a3d04891e559,alcohol,778.0
fe3f524b-f4c3-4677-9049-2649c5f57067,meat,90.0
f24a17bf-98c0-4e81-8798-508d87f75057,sweets,0.0
e92942c9-80e1-4f48-b655-af5b45c8b277,alcohol,866.0
63c907d2-472b-4c6b-af3d-36e103dabc97,fish,1281.0
54173e7b-84cc-4cc6-9043-903e69b2a0e2,other,37.0
29287a08-2baf-4dd0-868e-e7caeaba0b85,fish,108.0
bcb4db71-b028-4347-8263-988c1daf715a,vegetables,1971.0
d74345ad-0516-4839-9a35-13ca3ab3bbd7,sweets,48.0
a65eadfb-bd98-4b5e-ba15-f253253ee082,vegetables,338.0
51065df7-a72d-4e01-810c-d930909ca382,fruits,120.0
26f0a82f-d54c-4564-982d-e15650ae7d1d,fish,162.0
f658943f-f7d8-431f-adc5-c24abeebdc63,vegetables,420.0
e1d57558-7375-4ab0-8081-c60ae4f4c44f,other,11.0
f1976c5f-ad3a-4974-840e-04f329e15232,meat,
ffb9a143-d23b-40fe-b3ce-c17d9a8debd9,sweets,208.0
a1bdffb0-b392-4c59-8e96-47826f288e85,alcohol,-10.0
f4c5cb9f-e001-4328-b888-ba88f7347a82,other,26.0
f2a111aa-dc5a-46bd-8969-cd8e48e81a68,sweets,42.0
f9220dee-e9aa-433e-af5b-ae6c423081ae,fish,1914.0
b6a2795b-2160-4db8-a1a4-4172cc46f97f,other,672.0
782b1762-73ee-4c7d-af69-bbdf8356cda0,other,10.0
45116dbb-ea09-490b-91d2-5dcd51876141,other,6.0
21a9f84a-df23-41a2-a065-5564ef4aea74,alcohol,-10.0
2656c245-2564-4f33-9d13-21e2d90fb6a9,sweets,42.0
a300c8a3-6280-4a59-8c89-be4212a4eb26,meat,255.0
6c26e908-88b0-4a08-959b-fbeae12f8931,alcohol,-10.0
cad9af48-fbeb-42d4-a463-29324d36df58,vegetables,908.0
c887384e-4228-4621-b6bd-26043c1806a2,fish,540.0
64880c86-8f53-4994-8dd6-f76b915071ca,fish,884.0
c090ff4a-ac23-462b-9bca-9ff9a02f9e2d,fruits,0.0
f4727aed-eae5-4f10-8b38-3ea5ea78df16,fruits,15.0
c94dd21a-aecc-4fc1-abc6-5adc211feb93,other,16.0
5b198e53-53fb-462c-90e0-111ebafac1d6,vegetables,294.0
862e6bd6-8b91-4ca0-a0b0-b32294c59919,fish,54.0
7a67f6ba-4ed9-48c4-9db9-4822617dd3c5,fish,54.0
37224238-7ec4-43c4-915b-d9d90c0c383b,alcohol,1168.0
2014d2ca-2a61-463d-9a45-e89bfa4d0805,other,1782.0
8fbca4ab-e4d9-4c20-9f10-ca4b2ee7ea0a,fish,2808.0
dbb96c9e-7c25-4531-bc51-542ea6224344,other,145.0
747e4ba4-de36-4e9a-8d0f-3a71f21711dc,meat,54.0
ff17e68b-4120-4994-a573-ceaa7432a1fe,meat,
0a1d4ff2-ca15-4df2-8048-d53019ce0868,other,705.0
a300c8a3-6280-4a59-8c89-be4212a4eb26,vegetables,0.0
4bb6d070-8a27-41d9-83c6-14a208778fee,other,365.0
53eafd05-3888-4b03-ad74-bb79ded66141,alcohol,-10.0
d17375b1-adfd-45be-9b8e-c3c13fed8f4a,fish,702.0
145677e0-85ab-423b-9ac5-2a11008a15f7,fruits,585.0
ae615375-8f41-4dbc-a40b-134f3baa560a,alcohol,563.0
59a477b9-3aea-4ab7-8355-c7a263553063,fish,1612.0
b2f52151-5332-46af-a184-88a2d6982283,other,352.0
ca9816b3-6f22-4828-8037-f0c84de3dbf9,fruits,960.0
0bbd2a52-c8fa-4878-9063-57ffbdbeae3e,fish,216.0
56ed0bba-3821-4136-8a7e-098853073726,fish,0.0
88b647c6-37ad-47cb-85e8-1150feb80cd7,sweets,167.0
4cbd0f16-c5b4-4bdb-bdc7-e8508b924c81,meat,
35821e5c-cc2a-425c-a270-5377de69177c,other,1430.0
eb0efebd-63dc-4cf4-b13d-007587faf651,fish,1544.0
66e17b5b-886b-4145-92e9-cfd2135a1ffd,fruits,2360.0
edc07c50-f836-44ed-be5d-115396a39e49,vegetables,1062.0
4d4ef044-fff5-42aa-85ec-c6c15dfdf26b,meat,
3bc24331-90f2-4a24-bad6-c7c0c2bfdd1c,alcohol,-10.0
b8fd098f-3ff4-4062-a13a-a19f63546ae3,sweets,150.0
b95d5f74-966a-4421-bbbb-26758e446e83,other,701.0
dcb59239-ec63-47c9-b0de-0a59c307acc7,other,17.0
7c5ee43d-cae5-49e1-b946-c904dbf00fb9,alcohol,-10.0
cd4c1e56-ad0d-40e1-9755-cd9244bbf116,alcohol,508.0
c975b1a3-57d5-461b-ae4c-ba205612ff69,vegetables,1185.0
e1a9af71-aa4e-4989-a699-7b6a4cde2310,meat,
b3231af2-40e3-43d7-9fa4-27fe1c1bcf8e,fruits,60.0
33b69cde-feb2-430d-a2da-f198ab8e1347,fruits,735.0
d1cf7e82-76df-444e-afb4-a80c0b8dde60,vegetables,588.0
7f791d4a-edb3-49f6-a08a-6506d11de3d1,other,324.0
17425623-3c91-423c-b30f-47beb21b1b1a,meat,204.0
0fae3a77-60c0-4cbd-a307-fca2d685442c,fish,216.0
66e17b5b-886b-4145-92e9-cfd2135a1ffd,meat,
c97dd0ff-86f3-46c1-ab80-f5579eec2c96,vegetables,588.0
8554ead9-fd35-41fb-9261-286e3a875e5c,meat,
2366cb12-7c04-4df2-9649-6764120ace4a,fish,1216.0
834c1719-1f73-4e70-b029-98cc8fa49ddf,meat,144.0
9c46eb92-a11d-4dbe-9c7c-c3554a120149,alcohol,-10.0
4964fadb-2c61-4469-9715-10f208d9c3a5,vegetables,0.0
1d3235c9-0c6d-40af-8acc-95a017eeacc2,sweets,360.0
be4eb1ca-2e5a-4253-9837-b66ab31e00a7,sweets,306.0
2a6c0bd2-d0a9-4262-9dd6-c766ff40ebe5,vegetables,294.0
03adab17-748f-4b53-89ef-3ca83e334d96,other,1205.0
4bce98d5-8cab-45c8-bdf3-4aa66717ac70,sweets,240.0
a6263d8f-f224-4b58-8a18-c14c86403e79,sweets,182.0
7c4c01ef-e53f-4546-b38f-0c5b71cf1777,sweets,208.0
b56b1df3-8a67-4d61-82cf-dd9ed659bd63,alcohol,826.0
a7dddaf2-d469-49ae-87bd-f5a8bdb96388,fish,216.0
0511c65a-ee31-451e-99af-81f38bc8bb24,fruits,675.0
b9b68af9-f68d-4940-aa7b-930e2841894b,other,99.0
84d499a3-361c-4c51-b4ef-d48cc5fa1bf7,fish,54.0
4e9ba5c7-eaac-4edb-9654-3cbac557783d,fish,1026.0
55dd5749-1d57-4ae6-9cf9-bb1887db7832,meat,126.0
8cde84e3-70e3-44b3-b1af-c4e32fdef2da,other,11.0
c441b93f-8b73-4540-b9fc-7da77156a2a2,meat,
f91bc997-add1-4bf4-8e3d-125a9adab329,sweets,6.0
859a421a-0dd1-479f-af8b-97e47b8a3d25,fish,648.0
d17a607f-f283-4f60-89c1-c905bbb6c059,fruits,135.0
ee6ef6fe-b6e8-4ff4-abc8-1c644b877e2f,meat,72.0
427ed9a2-2b47-416f-8fde-c86abe3986f0,fish,0.0
5e88f93e-b6eb-42af-b82e-e1cadafdb6a4,vegetables,261.0
3209e88f-148c-4d42-8378-b60b3ac2e748,fish,216.0
521a7ae1-e14e-457e-a54d-6f7a52c79170,vegetables,0.0
3a3b994c-4f29-4af0-b068-f25ac625f259,sweets,32.0
dcf2739e-22d2-4008-84dd-eed8bfd11ff0,fish,108.0
bef926e9-a337-43e5-b4ef-aaecd4c5782a,meat,
be450e0c-3414-4681-951e-9769462de265,fruits,30.0
c678ee72-d691-4da7-95b5-234139a1ccaa,fruits,915.0
e57c6bc7-801f-4a92-92ee-4289db07f8a4,other,13.0
c3595475-3927-462c-bebc-af949366fe1a,vegetables,369.0
